hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag
3c1bbaa7-489b-40dc-a9fa-55f3dff636c5,North Central,Nassarawa,karu,<1hr to large city,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,0,3,3.0,Below Band E / Low Supply,0,0,4,2,0,0,0.0,0.0,9.0,5.0,0.0,0.0,10.8,0.0,0.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,13.26,0.2,13.26,Moderate Consumption,2.65745841498615,13.26,0
6f78a2f2-6df9-4876-92d7-3db49e85d2e6,North West,Katsina,malumfashi,<1hr to small city/town+,3,4,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0,0,0,0,0,0,7,2.0,Below Band E / Low Supply,0,0,1,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.2,0.18000000000000002,Low Consumption,0.1655144384775734,0.18000000000000002,0
d7c7862f-aea5-4cc4-bfe8-660dba2ccd8e,North West,Katsina,malumfashi,<1hr to small city/town+,2,7,1,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2500.0,0,0,0,0,0,0,9,4.0,Band E,0,0,8,1,0,0,0.0,0.0,5.0,2.0,0.0,0.0,12.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4600000000000004,0.2,2.4600000000000004,Low Consumption,1.241268589069633,2.4600000000000004,0
768f9313-e9fa-4408-99f1-7f6f23c1a01a,North West,Katsina,malumfashi,<1hr to small city/town+,7,3,5,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1000.0,0,0,0,0,0,0,10,5.0,Band E,0,0,8,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.20833333333333334,2.5,Low Consumption,1.252762968495368,2.5,0
c1c6ea7a-8383-4016-ba05-0d9577bf8410,North West,Katsina,malumfashi,<1hr to small city/town+,3,2,1,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,5,3.0,Below Band E / Low Supply,0,0,5,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.9,Low Consumption,0.6418538861723948,0.9,0
04f97500-d95e-40f3-8b6e-b12c91ff38b1,North West,Katsina,malumfashi,<1hr to small city/town+,10,3,6,3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1500.0,0,0,0,0,0,0,13,11.0,Band D,0,0,7,0,1,0,0.0,0.0,2.0,0.0,3.0,0.0,4.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3375000000000004,0.4583333333333333,2.3375000000000004,Low Consumption,1.205222023726368,2.3375000000000004,0
576c27f7-2209-4489-bacb-0ecc59ae7a59,North West,Katsina,malumfashi,<1hr to small city/town+,3,6,1,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,0,9,3.0,Below Band E / Low Supply,1,0,7,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,8.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1200000000000006,0.2,3.1200000000000006,Low Consumption,1.4158531633614353,3.1200000000000006,0
72548565-06d3-463d-b21c-25835f36814a,North West,Katsina,malumfashi,<1hr to small city/town+,2,4,1,1,0,5,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0,0,0,0,0,0,6,9.0,Band D,0,0,4,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.375,3.5999999999999996,Low Consumption,1.5260563034950492,3.5999999999999996,0
17dfeb7d-36f0-475a-8d6c-9414aad45c2a,North West,Katsina,malumfashi,<1hr to small city/town+,2,3,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,0,5,3.0,Below Band E / Low Supply,0,0,5,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0
05255a35-489b-47fd-b369-4d6bba6b256b,North West,Katsina,malumfashi,<1hr to small city/town+,6,4,3,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0,0,0,0,0,1,10,4.0,Band E,0,0,4,3,0,0,0.0,0.0,7.0,4.0,0.0,0.0,8.4,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.640000000000001,0.2,5.640000000000001,Moderate Consumption,1.8931119634883427,5.640000000000001,0
8f2572bb-a500-4831-bce6-a7de3e3fb26d,North West,Katsina,malumfashi,<1hr to small city/town+,4,4,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2000.0,0,0,0,0,0,0,8,4.0,Band E,0,0,5,4,0,0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.8,Low Consumption,1.0296194171811581,1.8,0
ad76ded6-a284-4b53-8932-93da263849d4,North West,Katsina,malumfashi,<1hr to small city/town+,20,3,10,7,3,30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,1,23,3.0,Below Band E / Low Supply,0,0,40,8,0,2,0.0,0.0,4.0,7.0,0.0,4.0,48.0,0.0,24.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.680000000000003,0.2,19.680000000000003,High Consumption,3.0291670496402285,19.680000000000003,0
22060cd0-922a-4816-be32-e42582a63b5f,North West,Katsina,malumfashi,<1hr to small city/town+,5,3,3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,0,0,5,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,4.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.2,1.08,Low Consumption,0.7323678937132266,1.08,0
1cc54930-84f2-4941-86dd-43eede0e322c,North West,Katsina,malumfashi,<1hr to small city/town+,4,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1500.0,0,0,0,0,0,0,7,7.0,Band E,0,0,5,3,0,0,0.0,0.0,3.0,3.0,0.0,0.0,4.5,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70625,0.2916666666666667,1.70625,Low Consumption,0.995563912768663,1.70625,0
f72ef77d-6c61-493d-825f-3a6f4098cf40,North West,Katsina,malumfashi,<1hr to small city/town+,2,3,0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2000.0,0,0,0,0,0,0,5,10.0,Band D,2,0,5,3,0,1,6.0,0.0,4.0,4.0,0.0,6.0,6.0,21.6,18.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.4166666666666667,19.75,High Consumption,3.0325462466767075,19.75,0
5868dc92-841e-403e-87da-65d5d23115c0,North West,Katsina,malumfashi,<1hr to small city/town+,2,2,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,0,0,0,0,0,4,5.0,Band E,0,0,4,2,0,0,0.0,0.0,4.0,3.0,0.0,0.0,4.8,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.20833333333333334,1.1875,Low Consumption,0.7827593392496325,1.1875,0
4da6e714-b093-45b4-93d3-5295ef88188f,North West,Katsina,malumfashi,<1hr to small city/town+,2,2,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,0,0,0,0,0,0,4,5.0,Band E,0,0,3,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.20833333333333334,0.75,Low Consumption,0.5596157879354227,0.75,0
6e8a5978-bbae-4e30-8385-4775e2d76d3e,North Central,Nassarawa,karu,<1hr to large city,2,4,0,2,0,3,0.0,3.0,1.0,5000.0,0.0,0.0,12.0,7000.0,0,1,0,0,0,0,6,12.0,Band C,1,0,2,0,0,1,11.0,0.0,7.0,0.0,0.0,8.0,4.2,19.8,24.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,51.0,0.5,51.0,Very High Consumption,3.9512437185814275,51.0,0
915ae6c0-9ce6-4b9b-a238-d6aeef497b59,North Central,Nassarawa,karu,<1hr to large city,3,5,1,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8000.0,0,1,0,0,0,0,8,12.0,Band C,0,0,2,3,0,1,0.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,24.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,40.95,0.5,40.95,High Consumption,3.7364784329132155,40.95,0
d59d7450-5846-440f-a1fb-8633fcca1852,North Central,Nassarawa,karu,<1hr to large city,2,10,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5000.0,0,1,0,0,0,0,12,12.0,Band C,0,0,4,2,0,1,0.0,0.0,8.0,2.0,0.0,10.0,9.6,0.0,30.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,47.1,0.5,47.1,High Consumption,3.8732821771117156,47.1,0
d450f4c3-8795-4b79-bcd6-58419fc95c6e,North Central,Nassarawa,karu,<1hr to large city,4,2,1,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3000.0,0,1,0,0,0,0,6,12.0,Band C,0,0,10,4,0,1,0.0,0.0,8.0,2.0,0.0,10.0,24.0,0.0,30.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,54.6,0.5,54.6,Very High Consumption,4.018183201256536,54.6,0
98f7cb03-260f-4594-a52b-13345b4950fe,North Central,Nassarawa,karu,<1hr to large city,4,3,1,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7000.0,0,1,0,0,0,0,7,10.0,Band D,0,0,4,2,0,1,0.0,0.0,7.0,2.0,0.0,7.0,8.4,0.0,21.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,35.0,0.4166666666666667,35.0,High Consumption,3.58351893845611,35.0,0
3f48f123-8e87-47a1-915f-74260295092b,North Central,Nassarawa,karu,<1hr to large city,3,0,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5000.0,0,1,0,0,0,1,3,5.0,Band E,1,0,6,3,0,1,5.0,0.0,5.0,2.0,0.0,5.0,9.0,9.0,15.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,22.062500000000004,0.20833333333333334,22.062500000000004,High Consumption,3.138207921800746,22.062500000000004,0
9388d6f9-2f86-4734-98e3-599ae0722cf7,North Central,Nassarawa,nasarawa,<1hr to large city,2,2,0,2,0,3,0.0,4.0,1.0,5000.0,0.0,0.0,8.0,8000.0,0,1,0,0,0,1,4,8.0,Band D,0,0,5,2,0,1,0.0,0.0,7.0,2.0,0.0,7.0,10.5,0.0,21.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,34.699999999999996,0.3333333333333333,34.699999999999996,High Consumption,3.5751506887855933,34.699999999999996,0
baf6b241-443a-40af-a5bd-212559c67124,North Central,Nassarawa,nasarawa,<1hr to large city,1,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7000.0,0,0,0,0,0,0,2,12.0,Band C,0,0,3,1,0,1,0.0,0.0,8.0,2.0,0.0,8.0,7.2,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.5,15.75,Moderate Consumption,2.8183982582710754,15.75,0
42f7f58c-aa0a-43be-8bb9-703270b5351b,North Central,Nassarawa,karu,<1hr to large city,2,1,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,1,3,10.0,Band D,2,0,4,0,0,1,10.0,0.0,9.0,0.0,0.0,9.0,10.8,36.0,27.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,60.75000000000001,0.4166666666666667,60.75000000000001,Very High Consumption,4.123093975508087,60.75000000000001,0
906e2a0a-b109-4e35-812b-c7b44628fe30,North Central,Nassarawa,karu,<1hr to large city,2,0,2,0,0,3,0.0,6.0,1.0,5000.0,0.0,0.0,12.0,7000.0,0,1,0,0,0,1,2,12.0,Band C,2,0,6,0,0,1,11.0,0.0,8.0,0.0,0.0,11.0,14.4,39.6,33.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,79.5,0.5,79.5,Very High Consumption,4.388257184424518,79.5,0
44b80325-de1f-454f-bca6-2e5dd53fbd49,North Central,Kogi,ajaokuta,<1hr to int. city,5,0,2,3,0,5,0.0,4.0,1.0,15000.0,0.0,0.0,9.0,7000.0,0,1,0,1,0,1,5,9.0,Band D,3,0,12,5,0,2,12.0,0.0,9.0,3.0,0.0,5.0,32.4,64.8,30.0,2.25,0.0,0.0,54.0,120.0,0.0,0.0,18.0,0.0,120.54374999999999,0.375,120.54374999999999,Very High Consumption,4.800274280271055,120.54374999999999,0
2a17acad-f949-4317-aab6-84b727bffdef,South South,Akwa Ibom,eket,<1hr to int. city,3,3,0,1,2,4,0.0,4.0,1.0,5000.0,0.0,0.0,7.0,5000.0,0,1,0,0,0,1,6,7.0,Band E,3,0,10,2,1,1,12.0,0.0,9.0,4.0,4.0,8.0,27.0,64.8,24.0,1.2,0.0,1.2,54.0,0.0,0.0,0.0,18.0,0.0,55.475,0.2916666666666667,55.475,Very High Consumption,4.033798062354067,55.475,0
df18ac92-4f15-4218-aaa0-d0a2a96f9380,South South,Akwa Ibom,eket,<1hr to int. city,4,2,1,2,1,5,0.0,2.0,1.0,8500.0,0.0,0.0,4.0,3000.0,0,0,0,0,0,1,6,4.0,Band E,2,0,9,2,1,0,9.0,0.0,8.0,3.0,7.0,0.0,21.6,32.4,0.0,0.9,0.0,2.1,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.2,15.0,Moderate Consumption,2.772588722239781,15.0,0
d9ad3b29-624e-4958-b046-d1e827c55fd8,South South,Akwa Ibom,eket,<1hr to int. city,3,3,1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0,1,0,0,0,1,6,6.0,Band E,2,0,13,2,2,1,12.0,0.0,12.0,4.0,8.0,8.0,46.8,43.2,24.0,1.2,0.0,4.8,54.0,0.0,0.0,0.0,18.0,0.0,48.0,0.25,48.0,High Consumption,3.8918202981106265,48.0,0
8f862c0f-1bb2-4086-99a3-f0e64c2cd49c,South South,Akwa Ibom,eket,<1hr to int. city,5,2,2,2,1,5,0.0,4.0,1.0,6000.0,0.0,0.0,8.0,4000.0,0,1,0,0,0,1,7,8.0,Band D,4,0,13,3,1,2,13.0,0.0,11.0,4.0,7.0,8.0,42.9,93.6,48.0,1.8,0.0,2.1,54.0,0.0,0.0,0.0,18.0,0.0,86.79999999999998,0.3333333333333333,86.79999999999998,Very High Consumption,4.475061500641071,86.79999999999998,0
f81c68f5-3537-4211-919d-efaddd540e5b,South South,Akwa Ibom,eket,<1hr to int. city,7,3,2,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000.0,0,1,0,0,0,1,10,8.0,Band D,4,0,10,5,2,1,10.0,0.0,11.0,5.0,9.0,7.0,33.0,72.0,21.0,3.75,0.0,5.4,54.0,0.0,0.0,0.0,18.0,0.0,69.05,0.3333333333333333,69.05,Very High Consumption,4.249209272783016,69.05,0
82a5070c-087f-4a0d-b9b6-ebfaaacde226,South South,Akwa Ibom,eket,<1hr to int. city,8,3,3,3,2,10,0.0,5.0,2.0,16000.0,0.0,0.0,1.0,12000.0,0,1,0,1,0,1,11,5.0,Band E,7,0,20,7,2,4,12.0,0.0,9.0,5.0,9.0,8.0,54.0,151.2,96.0,5.25,0.0,5.4,54.0,120.0,0.0,0.0,18.0,0.0,104.96875,0.20833333333333334,104.96875,Very High Consumption,4.663144239325912,104.96875,0
2ed7841e-8654-40ad-9366-db24fb9abe4c,South South,Akwa Ibom,eket,<1hr to int. city,3,4,1,2,0,3,0.0,5.0,1.0,6000.0,0.0,0.0,4.0,2000.0,0,1,0,0,0,1,7,5.0,Band E,3,0,8,2,0,1,12.0,0.0,9.0,4.0,0.0,9.0,21.6,64.8,27.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,38.87500000000001,0.20833333333333334,38.87500000000001,High Consumption,3.6857495611050086,38.87500000000001,0
17528f05-35b4-47c8-82a7-1dbaeec43dde,South South,Akwa Ibom,eket,<1hr to int. city,1,0,0,1,0,1,0.0,3.0,1.0,7500.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,1,1,3.0,Below Band E / Low Supply,1,0,3,1,1,1,8.0,0.0,9.0,3.0,6.0,4.0,8.1,14.4,12.0,0.45,0.0,1.8,0.0,0.0,0.0,0.0,18.0,0.0,10.950000000000001,0.2,10.950000000000001,Moderate Consumption,2.4807312783775197,10.950000000000001,0
675e0a6a-5512-48fe-9e28-ba7644ef0479,South South,Akwa Ibom,eket,<1hr to int. city,5,2,2,2,1,4,0.0,5.0,1.0,15000.0,0.0,0.0,3.0,6000.0,0,1,0,1,0,1,7,5.0,Band E,5,0,16,4,2,2,13.0,0.0,9.0,5.0,7.0,9.0,43.2,117.0,54.0,3.0,0.0,4.2,54.0,120.0,0.0,0.0,18.0,0.0,86.125,0.20833333333333334,86.125,Very High Consumption,4.467343869080688,86.125,0
2d211644-6acf-4f23-a22d-b79dc1a69240,South South,Akwa Ibom,eket,<1hr to int. city,4,2,2,2,0,4,0.0,7.0,0.0,6000.0,0.0,0.0,7.0,3000.0,0,1,0,0,0,1,6,7.0,Band E,4,0,14,3,0,1,8.0,0.0,7.0,5.0,0.0,7.0,29.4,57.6,21.0,2.25,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,53.15625,0.2916666666666667,53.15625,Very High Consumption,3.9918733869158793,53.15625,0
ee2ccbd6-f919-4627-a102-1418c3d25895,South South,Akwa Ibom,eket,<1hr to int. city,4,1,2,1,1,5,0.0,5.0,1.0,12000.0,0.0,0.0,4.0,5000.0,0,1,0,0,0,1,5,5.0,Band E,5,0,21,4,1,2,11.0,0.0,9.0,6.0,6.0,8.0,56.7,99.0,48.0,3.6,0.0,1.8,54.0,0.0,0.0,0.0,18.0,0.0,58.56250000000001,0.20833333333333334,58.56250000000001,Very High Consumption,4.087026181414421,58.56250000000001,0
0b3a873d-af33-441d-9a18-28800ed204b5,South South,Akwa Ibom,eket,<1hr to int. city,6,0,4,1,1,5,0.0,5.0,1.0,18000.0,0.0,0.0,5.0,5000.0,0,1,0,0,0,1,6,5.0,Band E,5,0,18,6,1,2,10.0,0.0,8.0,5.0,8.0,8.0,43.2,90.0,48.0,4.5,0.0,2.4,54.0,0.0,0.0,0.0,18.0,0.0,54.18750000000001,0.20833333333333334,54.18750000000001,Very High Consumption,4.010736478364179,54.18750000000001,0
cc3c4d92-0c7a-45a0-a687-15b60eadd86d,South South,Akwa Ibom,eket,<1hr to int. city,2,1,1,1,0,2,0.0,4.0,1.0,10500.0,0.0,0.0,1.0,2000.0,0,1,0,0,0,1,3,4.0,Band E,2,0,4,1,0,1,13.0,0.0,9.0,4.0,0.0,9.0,10.8,46.8,27.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,31.439999999999998,0.2,31.439999999999998,High Consumption,3.479392229247212,31.439999999999998,0
0a480b66-6c05-49b5-ac75-06fd27b93f81,South South,Rivers,ogba/egbema/ndoni,Town,3,3,1,2,0,3,0.0,0.0,0.0,0.0,24.0,3000.0,0.0,0.0,0,1,0,0,0,1,6,24.0,Band A,3,0,5,3,0,1,15.0,0.0,24.0,4.0,0.0,8.0,36.0,81.0,24.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,153.2325,1.0,214.8,Very High Consumption,5.374352052824034,214.8,1
65e52a96-b619-4dde-b38f-20bf9f7a3f11,South South,Rivers,ogba/egbema/ndoni,Town,2,3,0,2,0,4,0.0,0.0,0.0,0.0,24.0,3000.0,0.0,0.0,0,1,0,0,0,1,5,24.0,Band A,3,0,8,2,0,1,20.0,0.0,18.0,4.0,0.0,9.0,43.2,108.0,27.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,153.2325,1.0,251.39999999999998,Very High Consumption,5.531015130667058,251.39999999999998,1
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,South South,Rivers,ogba/egbema/ndoni,Town,1,0,1,0,0,2,0.0,0.0,0.0,0.0,24.0,3000.0,0.0,0.0,0,0,0,0,0,1,1,24.0,Band A,1,0,3,1,0,0,17.0,0.0,24.0,2.0,0.0,0.0,21.6,30.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.5,1.0,70.5,Very High Consumption,4.269697449699962,70.5,0
7530595c-1b53-4c41-b7e7-e5ce5109dd07,South South,Rivers,ogba/egbema/ndoni,Town,1,2,0,1,0,3,0.0,0.0,0.0,0.0,24.0,3000.0,0.0,0.0,0,1,0,0,0,1,3,24.0,Band A,2,0,5,1,0,1,17.0,0.0,24.0,2.0,0.0,9.0,36.0,61.2,27.0,0.3,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,153.2325,1.0,196.5,Very High Consumption,5.285738584341177,196.5,1
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,South South,Rivers,ogba/egbema/ndoni,Town,5,2,3,1,1,5,0.0,0.0,0.0,0.0,24.0,3000.0,0.0,0.0,0,1,0,0,0,1,7,24.0,Band A,2,0,5,5,0,0,16.0,0.0,12.0,2.0,0.0,0.0,18.0,57.6,0.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,149.1,1.0,149.1,Very High Consumption,5.011301738639416,149.1,0
de15205c-6626-4951-837f-1c540edb5780,South South,Rivers,khana,<1hr to large city,3,2,2,1,0,4,0.0,5.0,1.0,12000.0,0.0,0.0,2.0,3000.0,0,0,0,0,0,1,5,5.0,Band E,2,0,4,2,0,0,4.0,0.0,3.0,1.0,0.0,0.0,3.6,14.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.5625,0.20833333333333334,7.5625,Moderate Consumption,2.1473922035883435,7.5625,0
043f6fed-cbfa-41ba-a0f8-f87049b3937b,South South,Rivers,khana,<1hr to large city,1,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0,0,0,0,0,0,2,0.0,Below Band E / Low Supply,1,0,3,1,0,0,2.0,0.0,2.0,1.0,0.0,0.0,1.8,3.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.2,1.11,Low Consumption,0.7466879474879752,1.11,0
11364100-773c-473a-8a14-5d5a7c12f758,South South,Rivers,khana,<1hr to large city,1,2,0,1,0,4,0.0,7.0,1.0,3800.0,0.0,0.0,0.0,99.0,0,1,0,0,0,1,3,7.0,Band E,3,0,10,2,0,1,7.0,0.0,7.0,2.0,0.0,4.0,21.0,37.8,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,41.824999999999996,0.2916666666666667,41.824999999999996,High Consumption,3.7571220442101834,41.824999999999996,0
3226b8f9-74e5-4906-bc2b-0cc0afb3ea18,South South,Rivers,khana,<1hr to large city,6,2,3,2,1,5,0.0,14.0,1.0,20000.0,0.0,0.0,0.0,2000.0,0,1,0,0,0,1,8,14.0,Band C,3,0,5,2,0,3,9.0,0.0,9.0,5.0,0.0,12.0,13.5,48.6,108.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,142.1,0.5833333333333334,142.1,Very High Consumption,4.963543686562405,142.1,0
995195d0-49aa-4109-9fb0-9549f575f4b8,South South,Rivers,khana,<1hr to large city,6,3,4,2,0,8,0.0,6.0,1.0,13200.0,0.0,0.0,2.0,5000.0,0,1,0,0,0,1,9,6.0,Band E,3,0,5,2,0,1,12.0,0.0,10.0,5.0,0.0,13.0,15.0,64.8,39.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,48.075,0.25,48.075,High Consumption,3.8933497401625248,48.075,0
65db8537-6317-412e-978b-10b5f2fb2a85,South South,Rivers,khana,<1hr to large city,3,2,1,2,0,4,0.0,7.0,1.0,13200.0,0.0,0.0,3.0,5000.0,0,1,0,1,0,1,5,7.0,Band E,3,0,6,2,1,1,13.0,0.0,12.0,4.0,7.0,12.0,21.6,70.2,36.0,1.2,0.0,2.1,54.0,120.0,0.0,0.0,18.0,0.0,94.23750000000001,0.2916666666666667,94.23750000000001,Very High Consumption,4.556373771799128,94.23750000000001,0
107ce2e3-eec0-4a26-a462-ab0707486844,South South,Rivers,khana,<1hr to large city,6,1,2,2,2,2,0.0,5.0,2.0,13200.0,0.0,0.0,3.0,5000.0,0,0,0,0,0,1,7,5.0,Band E,3,0,6,2,0,0,10.0,0.0,10.0,5.0,0.0,0.0,18.0,54.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0625,0.20833333333333334,19.0625,Moderate Consumption,2.9988524008902346,19.0625,0
cae70fc2-3489-4e68-8af5-ae3ce5b92baf,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,2,1,2,0,3,0.0,12.0,1.0,28000.0,0.0,0.0,12.0,20000.0,0,1,1,1,0,1,5,12.0,Band C,4,0,6,3,0,1,8.0,0.0,10.0,3.0,0.0,10.0,18.0,57.6,30.0,1.35,0.0,0.0,54.0,120.0,7.5,0.0,18.0,0.0,153.225,0.5,153.225,Very High Consumption,5.038412575095703,153.225,0
d5a1879b-3b29-42ba-894d-10a254312e37,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,4,3,1,2,1,3,0.0,6.0,1.0,18000.0,0.0,0.0,11.0,12000.0,0,1,0,1,0,1,7,11.0,Band D,3,1,10,3,0,2,9.0,5.0,11.0,5.0,0.0,9.0,33.0,48.6,54.0,2.25,9.0,0.0,54.0,120.0,0.0,0.0,18.0,0.0,153.2325,0.4583333333333333,155.30625,Very High Consumption,5.0518172238320584,155.30625,1
