hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours
8faa9e19-7e8d-4027-b156-eeaac749da31,South South,Rivers,obio/akpor,<1hr to large city,4,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5000.0,0,1,0,1,0,1,7,19.0,Band B,4,1,8,5,2,2,9.0,4.0,9.0,5.0,6.0,9.0
974df3d3-f0ea-401a-996b-2ffa6b083da2,South South,Rivers,obio/akpor,<1hr to large city,3,2,1,2,0,3,0.0,1.0,1.0,5000.0,0.0,0.0,2.0,10000.0,0,1,1,0,0,1,5,2.0,Below Band E / Low Supply,3,2,7,4,3,2,10.0,5.0,6.0,5.0,4.0,7.0
bb66fdae-71ee-48fa-88e7-9ea0e11b32c3,North Central,Federal Capital Territory,municipal_area_council,Town,2,3,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7000.0,0,1,0,1,0,1,5,15.0,Band C,3,1,9,3,1,2,9.0,2.0,8.0,2.0,4.0,7.0
57402810-13a7-43fb-aba3-d215f0b55b70,North Central,Federal Capital Territory,bwari,Town,1,0,1,0,0,2,0.0,4.0,1.0,12000.0,0.0,0.0,15.0,5000.0,0,1,0,1,0,1,1,15.0,Band C,2,1,6,2,1,1,9.0,2.0,8.0,2.0,4.0,3.0
dfb69f4d-5dfe-4fef-a052-f8fe3b8d35b8,North Central,Federal Capital Territory,bwari,Town,1,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4000.0,0,1,0,0,0,1,1,16.0,Band B,2,1,6,1,0,1,8.0,1.0,6.0,1.0,0.0,3.0
2be2087a-e425-4762-8aa3-94c0681b5670,North Central,Federal Capital Territory,bwari,Town,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4000.0,0,1,0,0,0,1,3,15.0,Band C,1,1,5,2,0,1,6.0,4.0,9.0,2.0,0.0,7.0
1620693f-aafd-4cd2-9d4d-c8dcd373bad8,South South,Rivers,obio/akpor,<1hr to large city,3,3,1,2,0,5,0.0,5.0,1.0,5500.0,0.0,0.0,8.0,15000.0,0,1,0,0,0,1,6,8.0,Band D,3,0,3,1,0,1,12.0,0.0,6.0,5.0,0.0,5.0
27eae6c5-fa5e-4270-8339-4e6fe4fd5665,North Central,Kogi,adavi,<1hr to int. city,4,5,3,1,0,4,0.0,2.0,1.0,5000.0,0.0,0.0,9.0,7000.0,0,1,0,0,0,1,9,9.0,Band D,2,0,15,5,0,1,6.0,0.0,8.0,6.0,0.0,6.0
cfc1ce6e-6d0f-4f9f-acee-1cefa30d0068,North Central,Kogi,lokoja,Town,7,2,6,1,0,4,0.0,2.0,1.0,5000.0,0.0,0.0,21.0,5000.0,0,1,0,0,0,0,9,21.0,Band A,3,0,12,7,0,3,8.0,0.0,5.0,5.0,0.0,5.0
38226657-6853-4c72-aec2-c41d6ed0ced4,South South,Rivers,etche,<1hr to large city,3,4,0,2,1,7,0.0,4.0,2.0,20000.0,0.0,0.0,3.0,1250.0,0,0,0,0,0,1,7,4.0,Band E,3,0,6,2,0,1,9.0,0.0,4.0,4.0,0.0,7.0
b159464f-7fb2-4ab5-bc74-3be495453c50,North Central,Kogi,yagba_west,<1hr to small city/town+,3,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1000.0,0,0,0,0,0,0,3,10.0,Band D,2,0,5,2,1,0,10.0,0.0,10.0,2.0,4.0,0.0
d8484e1f-56de-433c-9f3c-bbd15dc17550,North Central,Kogi,yagba_west,<1hr to small city/town+,5,4,1,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3000.0,0,0,0,0,0,0,9,12.0,Band C,2,0,8,4,1,0,11.0,0.0,11.0,3.0,4.0,0.0
b8c953ca-c9e8-4b2b-8ec3-d8483985641d,North Central,Kogi,yagba_west,<1hr to small city/town+,6,1,2,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,1,7,12.0,Band C,2,0,4,5,0,1,12.0,0.0,8.0,3.0,0.0,7.0
6ef9309f-a2fe-4524-b219-9c165dd051a6,North Central,Kogi,yagba_west,<1hr to small city/town+,3,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,4,12.0,Band C,1,0,4,3,0,0,5.0,0.0,12.0,12.0,0.0,0.0
3a066715-c430-47c0-b1eb-e47e0955dcdd,North Central,Kogi,yagba_west,<1hr to small city/town+,4,2,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,6,12.0,Band C,2,0,4,4,0,1,12.0,0.0,12.0,3.0,0.0,6.0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,North Central,Kogi,yagba_west,<1hr to small city/town+,4,0,1,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,1,0,0,0,0,4,12.0,Band C,2,0,6,2,1,2,11.0,0.0,10.0,3.0,3.0,6.0
2305e0c4-0ccd-4669-8ee6-09277ce0fa12,North Central,Kogi,yagba_west,<1hr to small city/town+,2,2,0,1,1,1,0.0,3.0,1.0,5000.0,0.0,0.0,12.0,1000.0,0,1,0,0,0,1,4,12.0,Band C,2,0,6,2,0,1,11.0,0.0,11.0,3.0,0.0,6.0
b8e8df67-3e73-4d25-8ec7-841a42d13f99,North Central,Kogi,yagba_west,<1hr to small city/town+,3,2,1,2,0,5,0.0,3.0,1.0,7000.0,0.0,0.0,12.0,1000.0,0,1,0,1,0,1,5,12.0,Band C,3,0,8,2,0,1,11.0,0.0,11.0,3.0,0.0,5.0
9ab03c7f-5612-463e-84a5-c0e8e6bceb83,North Central,Kogi,yagba_west,<1hr to small city/town+,2,1,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,3,12.0,Band C,1,0,5,1,0,0,5.0,0.0,4.0,3.0,0.0,0.0
9c230f0f-e7bc-4017-b249-539ebcece41e,North Central,Kogi,yagba_west,<1hr to small city/town+,5,2,1,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2000.0,0,0,0,0,0,0,7,12.0,Band C,0,0,6,3,0,0,0.0,0.0,7.0,5.0,0.0,0.0
02468f88-e843-4943-a818-595560544ade,North Central,Kogi,yagba_west,<1hr to small city/town+,4,2,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,1,6,12.0,Band C,1,0,8,0,0,1,7.0,0.0,7.0,0.0,0.0,4.0
c04fd54c-e980-4463-ad5a-fcccb0690a2e,North Central,Kogi,yagba_west,<1hr to small city/town+,6,3,2,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1000.0,0,1,0,0,0,1,9,14.0,Band C,1,0,9,5,0,1,7.0,0.0,8.0,5.0,0.0,7.0
350988b3-2220-4dc0-8f50-68efe6832366,North Central,Kogi,yagba_west,<1hr to small city/town+,5,1,2,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,1,6,12.0,Band C,0,0,9,0,1,0,0.0,0.0,7.0,0.0,4.0,0.0
f3290871-3d05-4f38-8e9b-990dbe2719df,North Central,Kogi,yagba_west,<1hr to small city/town+,4,3,1,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,1,0,0,0,1,7,12.0,Band C,1,0,6,3,0,0,5.0,0.0,6.0,5.0,0.0,0.0
5bb3eb1e-b1fc-41dc-a6f6-ad35ccc01922,North Central,Kogi,yagba_west,<1hr to small city/town+,4,2,1,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,6,12.0,Band C,1,0,5,0,0,0,5.0,0.0,8.0,0.0,0.0,0.0
f721e213-47ea-490a-9044-2888ce0743f2,North Central,Federal Capital Territory,bwari,Town,3,2,1,2,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,15.0,4000.0,0,1,0,0,0,1,5,15.0,Band C,3,1,8,3,1,1,10.0,3.0,11.0,8.0,9.0,9.0
6426081f-7137-47f9-9b73-972fed11714b,South South,Rivers,etche,<1hr to large city,3,2,2,1,0,9,0.0,3.0,1.0,5500.0,0.0,0.0,0.0,3500.0,0,0,0,0,0,0,5,3.0,Below Band E / Low Supply,1,0,5,1,1,1,2.0,0.0,3.0,3.0,2.0,3.0
3a87cf6e-6604-4e5e-9377-47a07597371f,North Central,Federal Capital Territory,bwari,Town,3,3,1,2,0,3,0.0,3.0,1.0,12000.0,0.0,0.0,15.0,15000.0,0,1,0,1,0,1,6,15.0,Band C,4,1,16,3,1,2,7.0,1.0,7.0,2.0,1.0,5.0
35bd2716-eb5c-43b2-ab6c-dbc021d21825,South South,Rivers,etche,Town,3,3,1,2,0,9,0.0,6.0,2.0,7000.0,0.0,0.0,6.0,1500.0,0,1,0,0,0,1,6,6.0,Band E,2,0,1,2,1,1,9.0,0.0,8.0,3.0,6.0,8.0
9a56e1f6-aba4-415e-a969-eae2f89d97f6,North Central,Niger,abaji,<1hr to large city,6,4,3,3,0,4,0.0,4.0,1.0,12000.0,0.0,0.0,0.0,3000.0,0,0,0,0,0,0,10,4.0,Band E,2,0,8,4,1,1,2.0,0.0,2.0,2.0,2.0,2.0
b5a3a628-4e31-49d7-bbc7-18c2fda46544,North Central,Niger,abaji,<1hr to large city,2,1,2,0,0,2,0.0,5.0,1.0,12000.0,0.0,0.0,0.0,2300.0,0,1,0,0,0,0,3,5.0,Band E,3,1,9,2,1,1,5.0,2.0,5.0,2.0,2.0,5.0
644a2f63-d141-41fe-8e9f-6ae055f6af99,North Central,Federal Capital Territory,bwari,<1hr to large city,2,0,1,1,0,3,0.0,4.0,1.0,15000.0,0.0,0.0,5.0,2000.0,0,1,0,0,0,0,2,5.0,Band E,2,0,3,2,1,1,6.0,0.0,6.0,6.0,3.0,7.0
8848f5c6-73fa-4fca-a5d9-ba3afef467ea,North Central,Kogi,adavi,<1hr to int. city,3,3,1,2,0,4,0.0,4.0,1.0,7000.0,0.0,0.0,2.0,4000.0,0,1,0,0,0,0,6,4.0,Band E,0,0,8,3,0,1,0.0,0.0,5.0,3.0,0.0,6.0
a28cdaf1-0d32-4c6b-8051-3cdbc3e7eec2,North Central,Kogi,adavi,<1hr to int. city,2,2,0,2,0,4,0.0,3.0,1.0,14000.0,0.0,0.0,2.0,4000.0,0,1,0,0,0,0,4,3.0,Below Band E / Low Supply,2,0,8,2,0,1,5.0,0.0,4.0,3.0,0.0,5.0
59d6ce39-c5c6-4b43-b98b-d8c6689823ab,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,5,0,3,1,1,3,0.0,3.0,1.0,10000.0,0.0,0.0,1.0,3000.0,0,1,0,1,0,0,5,3.0,Below Band E / Low Supply,4,1,5,5,1,2,4.0,1.0,4.0,4.0,3.0,4.0
fd260ed6-0d67-4c49-bd76-44c58446d3cd,North Central,Niger,mashegu,<1hr to small city/town+,5,4,3,2,0,7,0.0,4.0,1.0,5000.0,0.0,0.0,7.0,3000.0,0,1,0,0,0,1,9,7.0,Band E,7,0,12,3,0,1,7.0,0.0,6.0,8.0,0.0,7.0
746399fb-1db5-4e41-9705-a3c2eddcbaa6,North Central,Niger,mashegu,<1hr to small city/town+,6,2,5,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1000.0,0,0,0,0,0,0,8,8.0,Band D,0,0,4,3,0,0,0.0,0.0,8.0,7.0,0.0,0.0
5621c4a3-bfbe-463b-99ac-16b3e1cbc30b,North Central,Niger,mashegu,<1hr to small city/town+,16,20,7,6,3,12,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,36,6.0,Band E,0,0,12,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0
956f8bbd-b22f-4c3d-b5bd-5d1680985994,North Central,Niger,mashegu,<1hr to small city/town+,3,3,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4000.0,0,0,0,0,0,1,6,8.0,Band D,0,0,4,3,0,0,0.0,0.0,8.0,6.0,0.0,0.0
10099f5d-e7f1-4e1b-9cb3-d65315b21812,North Central,Niger,mashegu,<1hr to small city/town+,8,4,4,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1000.0,0,0,0,0,0,0,12,8.0,Band D,0,0,4,1,0,0,0.0,0.0,8.0,5.0,0.0,0.0
7aceb2eb-b972-4c55-88fb-496293d5a4a9,North Central,Niger,mashegu,<1hr to small city/town+,5,11,3,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,0,16,6.0,Band E,0,0,4,4,0,0,0.0,0.0,6.0,5.0,0.0,0.0
8a6fcd01-d240-4129-8910-f37314079dfb,North Central,Niger,mashegu,<1hr to small city/town+,8,10,5,3,0,8,0.0,6.0,1.0,20000.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,1,18,6.0,Band E,6,0,15,8,2,3,6.0,0.0,6.0,7.0,3.0,3.0
cd84b9e4-e7f4-4ab2-9244-fdb03ec14d37,North Central,Niger,mashegu,<1hr to small city/town+,2,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,4,6.0,Band E,0,0,3,2,0,0,0.0,0.0,3.0,7.0,0.0,0.0
7c84a8a9-0cbb-4516-a088-afbcd6f471df,North Central,Niger,mashegu,<1hr to small city/town+,2,10,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,12,6.0,Band E,0,0,5,1,0,0,0.0,0.0,4.0,7.0,0.0,0.0
4f0924fd-882f-4c4c-bf2d-9e46f1c840e8,North Central,Niger,mashegu,<1hr to small city/town+,2,5,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,0,7,6.0,Band E,0,0,5,1,0,0,0.0,0.0,5.0,5.0,0.0,0.0
d365aa7c-87b6-409e-92a8-6be17b67a46d,North Central,Niger,mashegu,<1hr to small city/town+,5,5,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,1,0,0,0,0,10,6.0,Band E,0,0,7,4,0,0,0.0,0.0,6.0,6.0,0.0,0.0
42f6839f-3cb1-4593-95b1-503d17321b2f,North Central,Niger,mashegu,<1hr to small city/town+,2,5,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,7,6.0,Band E,1,0,4,2,0,1,6.0,0.0,5.0,7.0,0.0,5.0
1411c0fc-b104-4025-8d4b-110765cb708d,North Central,Niger,mashegu,<1hr to small city/town+,5,3,3,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000.0,0,0,0,0,0,1,8,8.0,Band D,4,0,0,4,0,2,7.0,0.0,0.0,8.0,0.0,4.0
08ad1a3a-91ff-4dca-9725-209de9ca2277,North Central,Niger,mashegu,<1hr to small city/town+,4,2,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1000.0,0,0,0,0,0,0,6,8.0,Band D,0,0,3,2,0,0,0.0,0.0,7.0,4.0,0.0,0.0
c2480db6-92ba-4989-b31f-9df075e7adbf,North Central,Niger,mashegu,<1hr to small city/town+,3,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,1,0,0,0,0,3,0.0,Below Band E / Low Supply,1,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
e9ec8eaf-9c00-4ce7-8195-f67c645a2d3b,North Central,Niger,mashegu,<1hr to small city/town+,7,3,4,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0,0,0,0,0,10,0.0,Below Band E / Low Supply,2,0,6,2,0,1,0.0,0.0,3.0,0.0,0.0,0.0
ba3998c7-5921-4b30-8db8-73dcab8230d9,North West,Kano,gezawa,Town,2,3,0,1,1,4,0.0,0.0,0.0,0.0,9.0,1000.0,8.0,1000.0,0,0,0,0,0,0,5,9.0,Band D,2,0,3,3,1,1,4.0,0.0,5.0,4.0,6.0,3.0
a7e62453-3b8d-4b00-965a-8ea3920fdc19,North Central,Kogi,ajaokuta,<1hr to int. city,5,1,3,2,0,3,0.0,2.0,1.0,5000.0,0.0,0.0,12.0,7000.0,0,1,0,0,1,1,6,12.0,Band C,3,0,12,5,0,1,6.0,0.0,7.0,3.0,0.0,7.0
3c936c52-8bc4-4ed6-ab85-f22f9b754269,South South,Rivers,ahoada_east,<1hr to large city,2,1,1,1,0,4,0.0,4.0,1.0,8000.0,0.0,0.0,3.0,1000.0,0,1,0,0,0,1,3,4.0,Band E,1,0,5,2,1,1,5.0,0.0,4.0,4.0,3.0,4.0
b331fa4c-73c4-4d1c-8312-c30f1c786353,North West,Kano,wudil,Town,8,5,5,2,1,7,0.0,5.0,1.0,25000.0,0.0,0.0,1.0,1000.0,0,1,0,0,0,0,13,5.0,Band E,4,0,9,5,2,3,5.0,0.0,5.0,3.0,7.0,3.0
f7df4b28-e7c2-4e3f-8104-6450e301494d,North West,Kaduna,igabi,<1hr to large city,5,8,2,3,0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,0,13,6.0,Band E,0,0,11,2,1,1,0.0,0.0,6.0,6.0,4.0,6.0
88376167-0406-491c-a0af-a48bfe1bf82e,North West,Kaduna,igabi,<1hr to large city,6,9,3,3,0,11,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,0,15,6.0,Band E,0,0,13,3,1,0,0.0,0.0,4.0,6.0,4.0,0.0
363d40ec-8405-4fe0-93d4-d151b571d70f,North Central,Kogi,lokoja,Town,4,2,2,1,1,5,0.0,3.0,1.0,5000.0,0.0,0.0,14.0,2000.0,0,1,0,0,0,0,6,14.0,Band C,3,1,9,7,0,2,6.0,5.0,4.0,3.0,0.0,6.0
d393b777-c306-476d-9c62-92ec9a0b4b68,North Central,Niger,magama,<1hr to small city/town+,6,5,2,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,11,18.0,Band B,3,0,8,3,1,1,5.0,0.0,8.0,5.0,5.0,7.0
cb5ea9e1-59c5-4927-8c60-f73b947d36cb,North Central,Niger,magama,<1hr to small city/town+,2,3,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,5,18.0,Band B,0,0,6,2,1,0,0.0,0.0,9.0,7.0,5.0,0.0
6b797880-de2c-4564-bcd5-719f9500bd4e,North Central,Niger,magama,<1hr to small city/town+,2,3,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,5,18.0,Band B,2,0,6,3,0,1,10.0,0.0,10.0,7.0,0.0,8.0
595d7f65-bcd3-4744-84da-19a8eaaa9fda,North Central,Niger,magama,<1hr to small city/town+,5,3,2,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,8,18.0,Band B,3,0,6,3,1,0,6.0,0.0,8.0,7.0,5.0,0.0
8ffcdf7c-ea2e-4513-b7ba-9342c61679f7,North Central,Niger,magama,<1hr to small city/town+,4,2,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,6,18.0,Band B,0,0,6,3,0,1,0.0,0.0,8.0,5.0,0.0,6.0
3eed727f-0d95-454d-93be-29c32ec81717,North Central,Niger,magama,<1hr to small city/town+,3,3,1,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,1,0,0,0,0,6,18.0,Band B,4,0,5,3,1,1,9.0,0.0,7.0,5.0,4.0,7.0
193cd2a4-518f-4d0b-8c36-a36268f6ec48,North Central,Niger,magama,<1hr to small city/town+,3,1,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,1,0,1,1,1,4,18.0,Band B,3,0,4,2,1,1,8.0,0.0,8.0,7.0,6.0,8.0
9173888d-cc76-4a12-967e-5e1907afcf48,North Central,Niger,magama,<1hr to small city/town+,5,0,3,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,5,18.0,Band B,1,0,4,1,1,0,8.0,0.0,8.0,5.0,3.0,0.0
f2a4dda6-552d-4c1a-8fca-4002ffc030da,North Central,Niger,magama,<1hr to small city/town+,8,0,4,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,1,8,18.0,Band B,2,0,7,4,1,0,8.0,0.0,9.0,5.0,3.0,0.0
5b35b2c7-9d66-43f4-9ccd-bc5cbf3098d9,North Central,Niger,magama,<1hr to small city/town+,9,0,4,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,0,9,18.0,Band B,5,0,6,6,1,1,9.0,0.0,10.0,7.0,3.0,7.0
f27e093f-3e3e-4536-b361-3cc0a85f10de,North Central,Niger,magama,<1hr to small city/town+,3,2,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,0,0,0,0,1,5,18.0,Band B,0,0,5,2,1,0,0.0,0.0,10.0,4.0,3.0,0.0
69d1efd4-cebf-4f67-8488-b0f996f9465b,North Central,Niger,magama,<1hr to small city/town+,6,0,3,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,1,0,0,0,0,6,18.0,Band B,4,0,5,2,1,1,11.0,0.0,10.0,3.0,5.0,6.0
78c67a30-c81b-49e7-b633-071fefcc27e1,North Central,Niger,magama,<1hr to small city/town+,3,0,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3000.0,0,1,0,1,0,0,3,18.0,Band B,2,0,4,3,1,1,8.0,0.0,10.0,4.0,4.0,8.0
ba2289ee-7957-43bc-9ae5-3ab53b3856ef,North Central,Niger,magama,<1hr to small city/town+,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,1,0,1,0,0,2,18.0,Band B,0,0,4,2,1,0,0.0,0.0,10.0,5.0,5.0,0.0
0ffed814-511a-4208-8657-bc19973f2034,North Central,Niger,magama,<1hr to small city/town+,3,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2000.0,0,1,0,1,0,0,3,18.0,Band B,2,0,3,1,1,0,8.0,0.0,8.0,4.0,4.0,0.0
7867c486-4655-441e-b904-7bbf33c9c74d,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,5,0,3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,1,5,0.0,Below Band E / Low Supply,1,0,3,3,0,1,3.0,0.0,3.0,3.0,0.0,3.0
7edecc2e-3039-429b-8976-7c08530c29c6,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,1,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,0,0,0,0,0,1,4,5.0,Band E,1,0,4,3,1,1,5.0,0.0,5.0,3.0,5.0,5.0
545a00dc-8260-4151-8b1d-50c30d06462a,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,0,0,0,0,0,1,2,5.0,Band E,1,0,4,2,0,1,5.0,0.0,5.0,3.0,0.0,5.0
7aea7835-0d4c-46fe-81fa-d2be9d0a2ae6,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1500.0,0,0,0,0,0,0,4,12.0,Band C,1,0,3,2,0,1,12.0,0.0,12.0,3.0,0.0,12.0
22bca762-b816-400c-97f5-3876c8d55df1,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1200.0,0,0,0,0,0,0,4,24.0,Band A,1,0,3,2,0,1,24.0,0.0,24.0,4.0,0.0,24.0
cafe9a17-dfe3-4881-b357-611f361b0c7f,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1400.0,0,0,0,0,0,1,2,12.0,Band C,1,0,5,2,0,1,12.0,0.0,24.0,3.0,0.0,8.0
566ab4b2-cdc0-4b90-9313-cdd9a2775570,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0,1,0,0,0,1,3,0.0,Below Band E / Low Supply,1,0,1,2,0,1,4.0,0.0,4.0,4.0,0.0,4.0
d38f45a5-6e43-4cf8-b37a-4b79dfcd4f57,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,4,0,2,0,2,0.0,3.0,1.0,3000.0,0.0,0.0,0.0,10000.0,0,0,0,0,0,0,6,3.0,Below Band E / Low Supply,1,0,5,2,0,1,3.0,0.0,3.0,3.0,0.0,3.0
b3da3ef3-6a75-495a-9856-ed7e18c61e67,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,1,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1000.0,0,0,0,0,0,0,3,5.0,Band E,1,0,1,2,0,1,5.0,0.0,5.0,5.0,0.0,5.0
bf610385-d2ae-4d1f-a6fb-b8ec7a09dcf5,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,1,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,1,0,2,3,0,1,6.0,0.0,6.0,6.0,0.0,5.0
b0ad02fb-c4c0-4901-8aed-986dd4319ef0,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,4,0,2,2,0,3,0.0,3.0,1.0,6000.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,1,4,3.0,Below Band E / Low Supply,2,0,5,3,1,1,3.0,0.0,3.0,2.0,3.0,3.0
a51ed170-0f67-45bb-904a-9d4090e36e82,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,1,1,2,0,2,0.0,3.0,1.0,7000.0,0.0,0.0,4.0,8000.0,0,1,0,0,0,1,4,4.0,Band E,3,1,7,3,0,2,4.0,4.0,4.0,3.0,0.0,4.0
402d9145-7a5f-4e71-a2a7-c05beb500c4b,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,8,6,2,3,3,4,0.0,6.0,1.0,15000.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,0,14,10.0,Band D,1,1,5,2,0,2,1.0,4.0,7.0,7.0,0.0,4.0
d9158ebb-5f22-427b-b3c7-a4aa4f3aa40a,North Central,Federal Capital Territory,bwari,Town,2,2,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,0,4,3.0,Below Band E / Low Supply,1,0,3,2,0,1,6.0,0.0,3.0,2.0,0.0,6.0
