hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag,average_ac_usage_hours,kmeans_cluster,hierarchical_cluster,gmm_cluster,energy_segment,pca_1,pca_2
3bd758a8-eaf0-4af9-b237-81cae69833a0,North West,Kano,madobi,<1hr to large city,7,7,4,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.0,0,0,0,0,0,0,14,4.0,Band E,2,0,5,1,0,0,5.0,0.0,4.0,3.0,0.0,0.0,6.0,18.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890000000000001,0.2,4.890000000000001,Moderate Consumption,1.7732559976634954,4.890000000000001,0,0,0,0,1,Low-Use Basic Household,-1.2726195246024148,0.9085902015509587
e6430520-7044-4b8d-8742-c899cabe2002,North West,Kano,madobi,<1hr to large city,2,4,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,0,0,0,0,0,6,5.0,Band E,1,0,7,1,0,0,4.0,0.0,4.0,2.0,0.0,0.0,8.4,7.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3125000000000004,0.2083333333333333,3.3125000000000004,Low Consumption,1.461517782357478,3.3125000000000004,0,0,0,0,1,Low-Use Basic Household,-1.4771008863416615,-0.20935114820915776
c1515279-412f-4a36-9528-8fc22509033b,North West,Kano,madobi,<1hr to large city,7,2,2,3,2,9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1500.0,0,0,0,1,0,0,9,20.0,Band A,0,0,8,3,0,0,0.0,0.0,4.0,2.0,0.0,0.0,9.6,0.0,0.0,0.9,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,108.75,0.8333333333333334,108.75,Very High Consumption,4.698205051955281,108.75,0,4,1,1,0,Cooling-Heavy High Consumption,3.373835821479273,-2.7115804414817095
11546b0c-f373-448c-8ff4-cb3bf7c8f730,North West,Kano,madobi,<1hr to large city,7,17,3,3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2000.0,0,1,0,0,0,0,24,20.0,Band A,5,0,13,3,0,2,6.0,0.0,5.0,4.0,0.0,3.0,19.5,54.0,18.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,122.75,0.8333333333333334,122.75,Very High Consumption,4.8182634014488,122.75,0,0,0,0,1,Appliance-Heavy High Consumption,3.5886312910777076,2.6859964110067995
1d2bf542-4b85-498a-9d67-77e3d1100352,North West,Kano,madobi,<1hr to large city,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1500.0,0,0,0,0,0,0,4,9.0,Band D,0,0,2,1,0,0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,0.375,1.40625,Low Consumption,0.8780695190539572,1.40625,0,0,0,0,1,Low-Use Basic Household,-1.8995375593948394,-1.0821431706468279
dba78fae-6c30-46e2-a402-2e7d338020ca,North West,Kano,madobi,<1hr to large city,5,6,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2000.0,0,0,0,0,0,0,11,22.0,Band A,0,0,6,1,1,0,0.0,0.0,4.0,4.0,7.0,0.0,7.2,0.0,0.0,0.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.075,0.9166666666666666,9.075,Moderate Consumption,2.3100571078327468,9.075,0,0,0,0,1,Low-Use Basic Household,-0.7751193299268097,-0.20662281756445394
4f604f70-bcc0-4dee-84d0-ef4bc2e5fe52,South South,Delta,isoko_south,Town,4,1,1,1,2,4,0.0,3.0,1.0,9500.0,0.0,0.0,10.0,6000.0,0,1,0,0,0,0,5,10.0,Band D,4,0,6,2,0,1,7.0,0.0,10.0,3.0,0.0,7.0,18.0,50.4,21.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,60.12500000000001,0.4166666666666667,60.12500000000001,Very High Consumption,4.112920947795036,60.12500000000001,0,0,0,0,1,Appliance-Heavy High Consumption,0.9647863555841895,-0.22155569125512004
504afcef-6959-405c-a716-242e4e4bf4f4,South South,Delta,isoko_south,Town,2,2,0,2,0,4,0.0,5.0,1.0,8000.0,0.0,0.0,6.0,6000.0,0,1,0,0,0,0,4,6.0,Band E,3,0,5,2,0,1,3.0,0.0,6.0,3.0,0.0,4.0,9.0,16.2,12.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,23.025,0.25,23.025,High Consumption,3.1790949548563563,23.025,0,0,0,0,1,Moderate Fan-Heavy Household,0.11914041975785118,-0.27622729862132805
e0e26afb-2c6f-4ff9-813b-2596c99faa77,South South,Delta,isoko_south,Town,2,1,1,1,0,2,0.0,5.0,1.0,7000.0,0.0,0.0,12.0,1500.0,0,1,0,0,0,0,3,12.0,Band C,1,0,3,2,0,1,5.0,0.0,4.0,2.0,0.0,4.0,3.6,9.0,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,39.6,0.5,39.6,High Consumption,3.703768066607687,39.6,0,0,0,0,1,Moderate Consumption Household,-0.07576437432144706,-1.3685102727362708
a3a0fe35-de29-4aed-bba8-ade9df07f70c,South South,Delta,isoko_south,Town,2,3,0,2,0,4,0.0,6.0,1.0,6500.0,0.0,0.0,12.0,1500.0,0,1,0,0,0,0,5,12.0,Band C,2,0,3,2,0,1,5.0,0.0,4.0,3.0,0.0,4.0,3.6,18.0,12.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,44.25,0.5,44.25,High Consumption,3.8122026701459353,44.25,0,0,0,0,1,Moderate Consumption Household,0.2846803274496721,-0.7404447620270037
22a53958-e32b-44d7-b5b9-4db177cace7c,South South,Delta,isoko_south,Town,3,3,1,2,0,6,0.0,10.0,1.0,25000.0,0.0,0.0,12.0,5000.0,0,1,1,1,0,0,6,12.0,Band C,6,2,8,3,0,2,5.0,13.0,8.0,3.0,0.0,7.0,19.2,54.0,42.0,1.35,46.8,0.0,54.0,120.0,7.5,0.0,0.0,0.0,153.2325,0.5,172.425,Very High Consumption,5.155745229271365,172.425,1,4,1,1,0,Cooling-Heavy High Consumption,5.936902967140599,-2.4046099192418047
5479a525-39bd-4bfb-a593-953b71e9e89b,South South,Delta,isoko_south,Town,2,1,1,1,0,2,0.0,5.0,1.0,9000.0,0.0,0.0,5.0,2500.0,0,1,0,0,0,0,3,5.0,Band E,2,0,3,1,0,1,4.0,0.0,5.0,2.0,0.0,4.0,4.5,14.4,12.0,0.3,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,17.75,0.2083333333333333,17.75,Moderate Consumption,2.93119375241642,17.75,0,0,0,0,1,Low-Use Basic Household,-0.4272558344160952,-0.9299337243712532
27f8de8e-f31f-4928-a71d-f0a932d3098d,South South,Delta,isoko_south,Town,2,2,0,2,0,3,0.0,4.0,1.0,7500.0,0.0,0.0,12.0,1500.0,0,1,0,0,0,0,4,12.0,Band C,2,0,3,2,0,1,3.0,0.0,5.0,2.0,0.0,4.0,4.5,10.8,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,40.95,0.5,40.95,High Consumption,3.736478432913216,40.95,0,0,0,0,1,Moderate Consumption Household,0.18887549435964232,-0.9881434352190814
7789ccac-b8ee-48d9-919e-193a893c958e,South South,Delta,isoko_south,Town,3,0,3,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,3,12.0,Band C,0,0,2,3,0,0,0.0,0.0,4.0,2.0,0.0,0.0,2.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.5,1.65,Low Consumption,0.9745596399981308,1.65,0,0,0,0,1,Low-Use Basic Household,-1.8254790544480746,-1.4453235665250972
5fb327a0-6fe0-463b-92c0-34332bbab2ab,South South,Delta,isoko_south,Town,2,2,0,2,0,5,0.0,6.0,1.0,8500.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,0,4,6.0,Band E,4,0,5,2,0,1,4.0,0.0,6.0,3.0,0.0,4.0,9.0,28.8,12.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.175,0.25,26.175,High Consumption,3.302297433007273,26.175,0,0,0,0,1,Moderate Fan-Heavy Household,0.3917514021548358,-0.0030707717301741225
64d42a85-b300-4f64-9876-9e3025eeec86,South South,Delta,isoko_south,Town,3,0,1,1,1,3,0.0,5.0,1.0,8000.0,0.0,0.0,1.0,3000.0,0,1,0,0,0,0,3,5.0,Band E,2,0,5,2,0,1,3.0,0.0,6.0,2.0,0.0,3.0,9.0,10.8,9.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,17.375000000000004,0.2083333333333333,17.375000000000004,Moderate Consumption,2.9109910450989007,17.375000000000004,0,0,0,0,1,Low-Use Basic Household,-0.23536364314954206,-0.6083264163670907
7ae15b2d-7999-407b-897b-088db698e930,South South,Delta,isoko_south,Town,2,1,1,1,0,2,0.0,4.0,1.0,7500.0,0.0,0.0,12.0,1500.0,0,1,0,0,0,0,3,12.0,Band C,2,0,3,2,0,1,2.0,0.0,5.0,2.0,0.0,4.0,4.5,7.2,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,39.15,0.5,39.15,High Consumption,3.6926224403927703,39.15,0,0,0,0,1,Moderate Consumption Household,0.10905931772526248,-1.2405429399347003
c69df454-2bc6-473c-bff7-50ea270eb1b6,South South,Delta,isoko_south,Town,1,0,1,0,0,1,0.0,4.0,1.0,5000.0,0.0,0.0,12.0,1000.0,0,0,0,0,0,0,1,12.0,Band C,1,0,2,1,0,1,3.0,0.0,4.0,2.0,0.0,3.0,2.4,5.4,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.5,8.55,Moderate Consumption,2.256541154492639,8.55,0,0,0,0,1,Low-Use Basic Household,-1.2311684342483116,-1.5043902495949741
046a0734-44e8-4470-abae-d5292e359c62,South South,Delta,isoko_south,Town,3,3,1,2,0,4,0.0,5.0,1.0,7000.0,0.0,0.0,3.0,3000.0,0,1,0,0,0,0,6,5.0,Band E,3,0,5,2,0,1,4.0,0.0,5.0,2.0,0.0,4.0,7.5,21.6,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,19.9375,0.2083333333333333,19.9375,High Consumption,3.041541809585285,19.9375,0,0,0,0,1,Moderate Fan-Heavy Household,0.06463093756163397,-0.02862079206919177
77ec654e-a5ed-4eea-86bb-297bd291e368,South South,Delta,isoko_south,Town,1,0,1,0,0,1,0.0,4.0,1.0,6000.0,0.0,0.0,8.0,1000.0,0,0,0,0,0,0,1,8.0,Band D,1,0,2,1,0,1,3.0,0.0,4.0,2.0,0.0,3.0,2.4,5.4,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.3333333333333333,5.7,Moderate Consumption,1.9021075263969205,5.7,0,0,0,0,1,Low-Use Basic Household,-1.4376670643944758,-1.3562906587511445
d2fa6860-e33b-4089-9a1b-c0954aeec0f7,South South,Delta,isoko_south,Town,2,3,0,2,0,3,0.0,5.0,1.0,8000.0,0.0,0.0,5.0,4000.0,0,1,0,0,0,0,5,5.0,Band E,3,0,5,2,0,1,3.0,0.0,6.0,2.0,0.0,4.0,9.0,16.2,12.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,19.125000000000004,0.2083333333333333,19.125000000000004,Moderate Consumption,3.0019628233046274,19.125000000000004,0,0,0,0,1,Low-Use Basic Household,-0.004659373572776114,-0.28411501087114177
67a48f24-a49d-484f-844b-a10a60a9f947,South South,Delta,isoko_south,Town,2,2,0,2,0,3,0.0,5.0,1.0,8000.0,0.0,0.0,4.0,5000.0,0,1,0,0,0,0,4,5.0,Band E,3,0,5,2,0,1,6.0,0.0,6.0,3.0,0.0,4.0,9.0,32.4,12.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,22.5625,0.2083333333333333,22.5625,High Consumption,3.1596564652082297,22.5625,0,0,0,0,1,Moderate Fan-Heavy Household,0.020766023440537094,-0.3964570625770426
859c5d97-0e56-4665-a78f-0b9e29c2a990,North Central,Kogi,okehi,<1hr to int. city,12,3,5,3,4,12,0.0,2.0,1.0,15000.0,0.0,0.0,18.0,4000.0,0,1,0,0,1,1,15,18.0,Band B,12,0,16,12,1,12,13.0,0.0,12.0,6.0,5.0,6.0,57.6,280.8,216.0,10.8,0.0,1.5,54.0,0.0,0.0,45.0,18.0,0.0,153.2325,0.75,512.7750000000001,Very High Consumption,6.2417854264269845,512.7750000000001,1,0,1,0,0,Appliance-Heavy High Consumption,9.499137967783941,5.459752317340975
144eca1f-200d-4392-8e2c-ba80c7a18085,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,0,1,2,0,6,0.0,4.0,1.0,8000.0,0.0,0.0,12.0,7000.0,0,1,1,1,1,0,3,12.0,Band C,2,1,6,3,0,1,9.0,4.0,9.0,5.0,0.0,8.0,16.2,32.4,24.0,2.25,7.2,0.0,54.0,120.0,7.5,45.0,0.0,0.0,153.2325,0.5,154.275,Very High Consumption,5.045197738445367,154.275,1,4,1,1,0,Cooling-Heavy High Consumption,4.595313574151723,-3.575116975325949
cb9a5880-b45b-4fdb-afad-ab888c7d779b,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,4,0.0,3.0,1.0,7000.0,0.0,0.0,12.0,11000.0,0,1,1,1,0,0,2,12.0,Band C,4,0,8,2,0,1,10.0,0.0,10.0,5.0,0.0,8.0,24.0,72.0,24.0,1.5,0.0,0.0,54.0,120.0,7.5,0.0,0.0,0.0,151.5,0.5,151.5,Very High Consumption,5.0271645960474665,151.5,0,4,1,1,0,Cooling-Heavy High Consumption,4.992517790691693,-3.567124130139997
65da5514-da95-4062-9cd6-00aec177d5be,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,4,0,2,2,0,6,0.0,4.0,1.0,8000.0,0.0,0.0,12.0,14000.0,0,1,1,1,0,0,4,12.0,Band C,6,0,8,4,0,2,9.0,0.0,7.0,6.0,0.0,5.0,16.8,97.2,30.0,3.6,0.0,0.0,54.0,120.0,7.5,0.0,0.0,0.0,153.2325,0.5,164.55,Very High Consumption,5.109273263993256,164.55,1,4,1,1,0,Cooling-Heavy High Consumption,5.9144724190788285,-2.6077485448373765
5b949321-c51f-4bac-8fc0-69b3e4ff2292,North Central,Federal Capital Territory,bwari,Town,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2500.0,0,0,0,0,0,0,2,15.0,Band C,1,0,3,2,0,1,10.0,0.0,6.0,6.0,0.0,9.0,5.4,18.0,27.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.625,0.625,32.625,High Consumption,3.5152698379220038,32.625,0,0,0,0,1,Moderate Consumption Household,-0.7085931518253319,-1.3441936460271688
3e241bc8-8b28-4973-a983-17fa8ee71da9,North Central,Federal Capital Territory,bwari,Town,2,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3000.0,0,0,0,0,0,0,2,15.0,Band C,2,0,5,2,0,1,8.0,0.0,8.0,6.0,0.0,5.0,12.0,28.8,15.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.625,36.0,High Consumption,3.610917912644224,36.0,0,0,0,0,1,Moderate Consumption Household,-0.2871090304362488,-0.9077813334873505
a900337a-f15f-4627-b013-f16bc0b5edc4,North Central,Federal Capital Territory,bwari,Town,4,0,2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4000.0,0,0,0,0,0,0,4,15.0,Band C,1,0,5,4,0,1,9.0,0.0,5.0,5.0,0.0,7.0,7.5,16.2,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8125,0.625,29.8125,High Consumption,3.4279204518029087,29.8125,0,0,0,0,1,Moderate Consumption Household,-0.4708374643807253,-0.6553376714555976
9155e3ed-3047-4f70-9f6b-40c5e61250db,North Central,Federal Capital Territory,bwari,Town,3,0,1,2,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,15.0,8000.0,0,1,0,1,0,0,3,15.0,Band C,3,0,4,3,0,1,10.0,0.0,7.0,6.0,0.0,8.0,8.4,54.0,24.0,2.7,0.0,0.0,54.0,120.0,0.0,0.0,0.0,0.0,153.2325,0.625,164.4375,Very High Consumption,5.10859347998732,164.4375,1,4,1,1,0,Cooling-Heavy High Consumption,4.622305615201554,-4.186310379808708
ee40a51a-77b8-4b61-b108-d0de3ce39db3,North Central,Federal Capital Territory,bwari,Town,5,0,2,2,1,4,0.0,4.0,1.0,7000.0,0.0,0.0,15.0,11000.0,0,1,0,0,0,0,5,15.0,Band C,2,0,6,5,0,1,10.0,0.0,9.0,6.0,0.0,6.0,16.2,36.0,18.0,4.5,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,80.4375,0.625,80.4375,Very High Consumption,4.399835854885064,80.4375,0,0,0,0,1,Appliance-Heavy High Consumption,1.0222090623881774,-0.7122869651784651
45343494-8fb2-41a4-8937-1981bfaa7ff5,North Central,Federal Capital Territory,bwari,Town,3,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8000.0,0,1,0,0,0,0,3,14.0,Band C,2,0,5,3,0,1,12.0,0.0,6.0,7.0,0.0,12.0,9.0,43.2,36.0,3.15,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,84.78750000000002,0.5833333333333334,84.78750000000002,Very High Consumption,4.451873308234753,84.78750000000002,0,0,0,0,1,Appliance-Heavy High Consumption,0.8300491223523805,-1.2891888341357927
46cd04eb-1e2d-4b28-9c20-682088dbe5c8,North Central,Federal Capital Territory,bwari,Town,3,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3000.0,0,1,0,0,0,0,3,15.0,Band C,1,0,4,3,0,1,11.0,0.0,4.0,6.0,0.0,8.0,4.8,19.8,24.0,2.7,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,65.8125,0.625,65.8125,Very High Consumption,4.201890188785264,65.8125,0,0,0,0,1,Appliance-Heavy High Consumption,0.4089649546632345,-1.4730528566333791
1bee1cb2-3549-42cc-b03f-70df3b7a42bb,North Central,Federal Capital Territory,bwari,Town,2,0,0,2,0,4,0.0,5.0,1.0,9000.0,0.0,0.0,15.0,8000.0,0,1,0,1,0,0,2,15.0,Band C,4,0,6,2,0,1,11.0,0.0,6.0,6.0,0.0,9.0,10.8,79.2,27.0,1.8,0.0,0.0,54.0,120.0,0.0,0.0,0.0,0.0,153.2325,0.625,183.0,Very High Consumption,5.214935757608986,183.0,1,4,1,1,0,Cooling-Heavy High Consumption,4.996599985534539,-3.8408905091387084
e13392dc-730b-400a-93e0-b123c4085c1d,South South,Rivers,obio/akpor,<1hr to large city,3,0,1,2,0,3,0.0,3.0,1.0,8000.0,0.0,0.0,7.0,2000.0,0,1,0,1,0,1,3,7.0,Band E,2,0,7,3,1,1,8.0,0.0,13.0,4.0,4.0,7.0,27.3,28.8,21.0,1.8,0.0,1.2,54.0,120.0,0.0,0.0,18.0,0.0,79.36250000000001,0.2916666666666667,79.36250000000001,Very High Consumption,4.386547649467805,79.36250000000001,0,4,1,1,0,Cooling-Heavy High Consumption,3.512769186323672,-3.5570897925932345
d1fce4f3-27cd-48c8-bbc5-879942aa30e2,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1600.0,0,0,0,0,0,1,1,3.0,Below Band E / Low Supply,2,0,6,1,1,0,9.0,0.0,9.0,4.0,8.0,0.0,16.2,32.4,0.0,0.6,0.0,2.4,0.0,0.0,0.0,0.0,18.0,0.0,13.92,0.2,13.92,Moderate Consumption,2.702702594775615,13.92,0,0,0,0,1,Low-Use Basic Household,-1.441202545169281,-0.7927509819043501
7c4e32e3-0879-4a93-8045-23c4506500b6,South South,Rivers,obio/akpor,<1hr to large city,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2650.0,0,1,0,0,0,1,2,4.0,Band E,2,0,7,2,0,1,10.0,0.0,10.0,4.0,0.0,6.0,21.0,36.0,18.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,29.64,0.2,29.64,High Consumption,3.4223063448723905,29.64,0,0,0,0,1,Moderate Consumption Household,-0.06281472294779966,-0.7060511382206421
8f0de203-cacb-4885-94a9-52842edc25b6,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,2,0.0,3.0,0.0,99.0,0.0,0.0,4.0,1500.0,0,0,0,0,1,1,1,4.0,Band E,1,0,3,1,0,0,6.0,0.0,6.0,3.0,0.0,0.0,5.4,10.8,0.0,0.45,0.0,0.0,0.0,0.0,0.0,45.0,18.0,0.0,15.93,0.2,15.93,Moderate Consumption,2.829087196145044,15.93,0,0,0,0,1,Low-Use Basic Household,-1.7850802495676332,-1.2063405477934717
c82de1c1-66d3-4738-8e12-d01f81a89bc4,South South,Rivers,obio/akpor,<1hr to large city,4,0,3,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1600.0,0,1,0,0,1,1,4,5.0,Band E,3,0,9,2,1,1,10.0,0.0,9.0,5.0,6.0,8.0,24.3,54.0,24.0,1.5,0.0,1.8,54.0,0.0,0.0,45.0,18.0,0.0,46.375,0.2083333333333333,46.375,High Consumption,3.858094663402591,46.375,0,0,0,0,1,Moderate Fan-Heavy Household,0.616950140578198,0.013310247487215444
7e64143e-358f-43e9-9646-f1a313ce727e,South South,Rivers,obio/akpor,<1hr to large city,3,0,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12350.0,0,0,0,0,1,1,3,6.0,Band E,1,0,4,1,0,1,8.0,0.0,8.0,5.0,0.0,6.0,9.6,14.4,18.0,0.75,0.0,0.0,0.0,0.0,0.0,45.0,18.0,0.0,26.4375,0.25,26.4375,High Consumption,3.31191069083539,26.4375,0,0,0,0,1,Moderate Consumption Household,-1.086364076893093,-0.8281249233706997
0e27f2ad-6f72-4198-92b5-fe2beb9c93e9,South South,Rivers,obio/akpor,<1hr to large city,4,0,2,1,1,6,0.0,5.0,1.0,5600.0,0.0,0.0,5.0,12000.0,0,1,1,0,0,1,4,5.0,Band E,4,0,14,4,1,2,8.0,0.0,10.0,4.0,5.0,8.0,42.0,57.6,48.0,2.4,0.0,1.5,54.0,0.0,7.5,0.0,18.0,0.0,48.125,0.2083333333333333,48.125,High Consumption,3.8943680701894254,48.125,0,0,0,0,1,Moderate Fan-Heavy Household,1.6932275675548536,1.052837556758303
ebd9f879-22b8-484d-82d9-32c08706a020,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,6,0,2,3,1,8,0.0,5.0,1.0,18000.0,0.0,0.0,11.0,14500.0,0,1,1,1,0,0,6,11.0,Band D,6,1,9,2,0,4,12.0,5.0,10.0,4.0,0.0,10.0,27.0,129.6,120.0,1.2,9.0,0.0,54.0,120.0,7.5,0.0,0.0,0.0,153.2325,0.4583333333333333,214.6375,Very High Consumption,5.373598757119862,214.6375,1,4,1,1,0,Cooling-Heavy High Consumption,6.870914520273502,-1.5836753339526513
d700a47c-184b-45c6-8dd8-a3013da47c53,North Central,Federal Capital Territory,bwari,Town,5,0,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6000.0,0,1,0,0,0,1,5,14.0,Band C,4,0,10,3,0,1,10.0,0.0,11.0,4.0,0.0,13.0,33.0,72.0,39.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,127.05,0.5833333333333334,127.05,Very High Consumption,4.852420812645534,127.05,0,0,0,0,1,Appliance-Heavy High Consumption,2.097802260184991,-0.3990085043379034
a27f83e6-118b-4662-87d7-6e967f675e75,North Central,Federal Capital Territory,bwari,Town,3,0,1,2,0,3,0.0,5.0,1.0,12000.0,0.0,0.0,15.0,4000.0,0,1,0,0,0,1,3,15.0,Band C,3,0,12,2,0,0,15.0,0.0,14.0,5.0,0.0,0.0,50.4,81.0,0.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,128.0625,0.625,128.0625,Very High Consumption,4.860296783155352,128.0625,0,0,0,0,1,Appliance-Heavy High Consumption,1.6840610780523864,-0.798318240852012
a0da1c8f-a587-4038-9ed7-1c264946e20e,North Central,Federal Capital Territory,bwari,Town,5,0,3,2,0,4,0.0,2.0,2.0,2000.0,0.0,0.0,24.0,10000.0,0,0,0,0,0,1,5,24.0,Band A,4,0,10,0,2,3,7.0,0.0,7.0,0.0,4.0,7.0,21.0,50.4,63.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,18.0,0.0,153.2325,1.0,154.8,Very High Consumption,5.048573133436648,154.8,1,0,0,0,1,High Consumption Household,2.993217991439306,-0.0728875272026198
a3a248c4-383b-4a71-b91e-348992c622b4,North Central,Kogi,lokoja,<1hr to int. city,12,11,4,6,2,17,0.0,3.0,1.0,15000.0,0.0,0.0,0.0,5500.0,0,1,0,0,0,1,23,3.0,Below Band E / Low Supply,18,0,19,17,1,4,3.0,0.0,8.0,2.0,1.0,3.0,45.6,97.2,36.0,5.1,0.0,0.3,54.0,0.0,0.0,0.0,18.0,0.0,51.24000000000001,0.2,51.24000000000001,Very High Consumption,3.955848484968176,51.24000000000001,0,0,0,0,0,Appliance-Heavy High Consumption,6.221866751986296,7.336580723104356
32307375-2226-447f-9e1f-103eff15ab71,South South,Akwa Ibom,uyo,<1hr to large city,3,3,1,2,0,4,0.0,7.0,1.0,9000.0,0.0,0.0,4.0,2500.0,0,1,0,0,0,1,6,7.0,Band E,5,1,14,3,1,2,9.0,5.0,8.0,4.0,5.0,7.0,33.6,81.0,42.0,1.8,9.0,1.5,54.0,0.0,0.0,0.0,18.0,0.0,70.2625,0.2916666666666667,70.2625,Very High Consumption,4.2663702423577,70.2625,0,0,0,0,1,Appliance-Heavy High Consumption,2.130475387851448,0.9306304421634082
c5867c92-0dc5-4400-9019-7671e82b51e1,North West,Kaduna,igabi,<1hr to large city,2,1,2,0,0,4,0.0,3.0,1.0,3000.0,0.0,0.0,6.0,1500.0,0,1,0,0,0,0,3,6.0,Band E,1,0,7,2,1,1,6.0,0.0,4.0,6.0,4.0,6.0,8.4,10.8,18.0,1.8,0.0,1.2,54.0,0.0,0.0,0.0,0.0,0.0,23.55,0.25,23.55,High Consumption,3.200711854240529,23.55,0,0,0,0,1,Moderate Consumption Household,-0.11924456195661436,-0.4685951587641741
